StoreID,SKU,RSP,Stock_On_Hand
517,12502,4,0
517,44924,42,0
517,33221,160,46
517,52677,69,0
517,55321,127,0
517,13096,666,2
517,12896,1333,5
517,12079,1194,7
517,68942,865,11
517,13009,1449,0
517,13010,1555,0
517,40185,103,0
517,13131,269,0
517,12926,1663,0
517,12923,35,0
517,12925,33,0
517,12924,22,0
517,12494,79,45
517,11208,32,61
517,11209,53,0
517,40941,24,15
517,40942,46,0
517,12123,53,0
517,34729,75,0
517,12584,14,0
517,12810,0,0
517,61005,24,0
517,68513,0,0
517,61399,138,1
517,61400,190,3
517,69432,26,60
517,54172,73,9
517,54176,73,7
517,58684,190,3
517,73199,17,2
517,73200,14,25
517,73201,13,9
517,60305,25,18
517,60306,0,0
517,69595,456,0
517,69596,332,0
517,71719,49,0
517,84307,47,19
517,85442,65,10
517,85443,65,0
517,68469,198,0
517,68470,198,0
517,68471,313,0
517,68472,0,0
517,59289,337,0
517,59888,37,1
517,12495,22,0
517,11923,34,99
517,12546,54,56
517,40187,17,0
517,11517,51,322
517,13018,94,0
517,31574,1605,0
517,32347,2094,0
517,31575,1263,0
517,51606,144,10
517,11722,309,1
517,11485,165,6
517,12616,63,0
517,10898,348,6
517,33128,155,12
517,33127,155,19
517,34105,50,82
517,33530,444,17
517,33354,11,0
517,68551,267,5
517,64778,8,35
517,59290,9,85
517,59536,8,0
517,34104,19,83
517,11174,122,10
517,34226,360,2
517,33307,8,90
517,12498,35,0
517,59181,269,3
517,68948,11,24
517,67553,53,4
517,51608,269,3
517,11714,364,7
517,11527,199,13
517,11719,404,13
517,33664,342,0
517,33663,334,0
517,33661,320,0
517,51609,148,1
517,34387,288,10
517,11723,432,1
517,11686,271,4
517,11189,92,5
517,10755,164,13
517,11718,232,12
517,10756,193,9
517,11715,382,10
517,11357,213,7
517,66436,28,4
517,63374,93,0
517,60307,56,13
517,33071,10,0
517,21040,4,1348
517,21897,43,57
517,21959,16,252
517,22279,23,390
517,10897,91,35
517,65158,23,0
517,32554,87,164
517,32582,74,0
517,34307,689,0
517,32965,90,0
517,57313,20,0
517,58791,26,100
517,34122,34,64
517,34227,436,0
517,58020,42,0
517,12667,28,48
517,13015,435,0
517,22153,60,3
517,34251,278,0
517,12377,30,0
517,20090,28,0
517,33667,19,0
517,11060,61,0
517,10806,84,0
517,20591,26,0
517,20857,55,0
517,22275,13,0
517,30506,37,0
517,33149,26,0
517,35101,20,0
517,10477,81,0
517,10476,331,0
517,12068,485,6
517,22152,39,122
517,32552,62,6
517,21120,110,0
517,32371,211,0
517,32974,475,0
517,45632,11,97
517,13168,23,98
517,59959,50,30
517,59960,0,0
517,34756,134,0
517,21438,68,71
517,65604,73,81
517,66352,102,29
517,40383,26,80
517,21861,253,0
517,22274,95,249
517,30451,51,0
517,30721,26,2
517,40249,59,34
517,40429,40,205
517,12658,27,52
517,51124,248,2
517,51128,28,0
517,33403,95,211
517,56718,45,89
517,58005,26,45
517,58371,23,135
517,59084,52,11
517,35041,65,37
517,32816,43,0
517,21819,39,80
517,35475,111,0
517,34773,217,0
517,40844,71,174
517,22246,39,65
517,31439,48,0
517,33540,53,0
517,22245,25,337
517,12275,16,0
517,21820,53,40
517,22226,70,67
517,30777,88,0
517,30720,23,38
517,69197,15,0
517,33755,119,0
517,12672,23,0
517,12673,32,0
517,32683,97,0
517,33500,58,0
517,59462,59,104
517,31118,39,0
517,12897,21,0
517,12996,36,30
517,12997,22,0
517,32252,34,0
517,33911,211,0
517,33912,211,0
517,34722,0,0
517,69161,34,0
517,13064,34,0
517,13065,83,0
517,40430,27,0
517,34052,28,0
517,12448,74,0
517,12449,33,0
517,11522,75,0
517,56775,18,0
517,20931,32,0
517,35626,42,0
517,32979,37,0
517,33756,133,0
517,33914,211,0
517,33915,211,0
517,11521,243,0
517,31658,76,0
517,34670,89,0
517,12656,0,0
517,12802,0,0
517,11759,690,1
517,11758,105,0
517,31411,371,23
517,31413,128,0
517,31414,1385,0
517,32170,107,0
517,22217,125,0
517,31407,822,0
517,33636,90,0
517,57905,0,0
517,33135,14000,0
517,34301,284,0
517,58341,10,0
517,61163,18,7
517,68108,355,0
517,69008,1208,0
517,31005,31,0
517,12009,19,0
517,12053,18,0
517,33751,86,0
517,34579,28,0
517,57083,23,0
517,57191,18,0
517,10385,87,0
517,10838,81,0
517,12452,352,0
517,12478,48,0
517,12943,154,0
517,12948,1207,0
517,21932,14,340
517,30574,345,0
517,32345,0,0
517,65605,265,0
517,11929,12,0
517,12089,20,0
517,13012,216,0
517,30954,4,0
517,52317,7,0
517,57780,265,10
517,12971,350,1
517,12976,612,0
517,59003,115,0
517,21852,377,24
517,21856,65,0
517,32433,0,0
517,35697,665,0
517,40034,631,11
517,55422,185,0
517,33916,73,60
517,40036,571,3
517,11325,95,0
517,32434,120,0
517,33538,9,0
517,34058,1150,4
517,44973,290,0
517,58328,45,0
517,58340,30,0
517,68329,29,0
517,10846,429,0
517,34893,593,0
517,35696,885,0
517,55431,185,0
517,63321,112,0
517,65277,316,0
517,50957,15,0
517,61198,3,0
517,34887,240,0
517,40952,502,0
517,32289,24,0
517,55426,220,0
517,56781,25,0
517,68615,238,0
517,68616,257,0
517,34602,103,0
517,67729,0,0
517,12904,148,0
517,10404,7,0
517,34661,23,0
517,35207,816,2
517,66238,351,0
517,12980,1514,0
517,10032,213,0
517,20930,126,0
517,34585,779,0
517,33887,578,0
517,33888,578,0
517,12910,1153,4
517,31560,1383,0
517,34063,477,0
517,30570,1452,0
517,57399,874,0
517,30718,26,0
517,11749,660,0
517,11750,660,0
517,58697,517,0
517,31852,48,0
517,34668,45,0
517,34669,89,0
517,58207,24,0
517,12419,424,0
517,13008,0,0
517,32649,1730,0
517,13166,32,100
517,69938,0,0
517,31024,140,0
517,32349,0,0
517,11769,0,0
517,40302,311,0
517,31653,222,35
517,57904,986,0
517,21274,1190,0
517,33427,2014,0
517,32328,1570,6
517,34956,761,0
517,22218,68,0
517,31412,259,0
517,20702,29,2
517,34797,257,0
517,21440,136,0
517,22735,328,0
517,59890,0,0
517,33473,326,0
517,41625,149,0
517,20259,11,0
517,33202,176,0
517,40003,517,0
517,21577,239,0
517,60583,651,0
517,33286,0,0
