StoreID,SKU,RSP,Stock_On_Hand
249,12502,22,19
249,44924,42,0
249,33221,160,0
249,52677,69,0
249,55321,127,0
249,12896,1333,25
249,12079,1194,0
249,68942,865,16
249,13009,1449,0
249,13010,1555,0
249,40185,103,0
249,13131,269,0
249,12926,1663,0
249,12923,35,103
249,12925,33,0
249,12924,22,0
249,12494,79,103
249,11208,32,2
249,11209,53,0
249,40941,24,0
249,40942,46,155
249,12123,53,0
249,34729,75,0
249,12584,14,210
249,12810,16,0
249,61005,24,21
249,68513,132,6
249,61399,138,0
249,61400,190,4
249,69432,26,0
249,54172,73,22
249,54176,73,4
249,58684,190,1
249,73199,17,0
249,73200,14,0
249,73201,13,20
249,60305,25,30
249,60306,36,3
249,69595,456,0
249,69596,332,5
249,71719,49,24
249,84307,47,0
249,85442,65,1
249,85443,65,0
249,68469,198,0
249,68470,198,1
249,68471,313,3
249,68472,313,0
249,59289,337,0
249,59888,37,20
249,12495,22,44
249,11923,34,0
249,12546,54,0
249,40187,17,0
249,11517,51,0
249,13018,94,9
249,31574,1605,0
249,32347,2094,0
249,31575,1263,0
249,51606,144,0
249,11722,309,527
249,11485,165,0
249,12616,63,0
249,10898,348,17
249,33128,155,15
249,33127,155,0
249,34105,50,36
249,33530,444,0
249,33354,11,0
249,68551,267,40
249,64778,8,0
249,59290,9,3
249,59536,8,0
249,34104,19,136
249,11174,122,0
249,34226,360,9
249,33307,8,0
249,12498,35,0
249,59181,269,60
249,68948,11,5
249,67553,53,0
249,51608,269,1
249,11714,364,2
249,11527,199,0
249,11719,404,21
249,33664,342,0
249,33663,334,0
249,33661,320,13
249,51609,148,3
249,34387,288,47
249,11723,432,1
249,11686,271,0
249,11189,92,2
249,10755,164,0
249,11718,232,3
249,10756,193,15
249,11715,382,8
249,11357,213,0
249,66436,28,5
249,63374,93,0
249,60307,56,4
249,33071,10,43
249,21040,4,220
249,21897,43,105
249,21959,16,0
249,22279,23,0
249,10897,91,0
249,65158,23,0
249,32554,87,53
249,32582,74,125
249,34307,689,0
249,32965,90,88
249,57313,20,0
249,58791,26,100
249,34122,34,15
249,34227,436,0
249,58020,42,0
249,12667,28,55
249,13015,435,0
249,22153,60,64
249,34251,278,0
249,12377,30,39
249,20090,28,25
249,33667,19,0
249,11060,61,57
249,10806,84,205
249,20591,26,638
249,20857,55,0
249,22275,13,214
249,30506,37,0
249,33149,26,17
249,35101,20,0
249,10477,81,0
249,10476,331,0
249,12068,485,0
249,22152,39,0
249,32552,62,60
249,21120,110,0
249,32371,211,0
249,32974,475,0
249,45632,11,300
249,59959,50,26
249,59960,33,30
249,34756,134,0
249,21438,68,0
249,65604,73,11
249,66352,102,0
249,40383,26,0
249,21861,253,80
249,22274,95,3
249,30451,51,0
249,30721,26,3
249,40249,59,0
249,40429,40,0
249,12658,27,100
249,51124,248,0
249,51128,28,5
249,33403,95,0
249,56718,45,0
249,58005,26,0
249,58371,23,3
249,59084,52,0
249,35041,65,0
249,32816,43,4
249,21819,39,4
249,35475,111,0
249,34773,217,83
249,40844,71,0
249,22246,39,177
249,31439,48,0
249,33540,53,0
249,22245,25,14
249,12275,16,3
249,21820,53,3
249,22226,70,11
249,30777,88,0
249,30720,23,0
249,69197,15,0
249,33755,119,0
249,12672,23,0
249,12673,32,0
249,32683,97,0
249,33500,58,0
249,59462,59,0
249,31118,39,0
249,12897,21,4
249,12996,36,0
249,12997,22,0
249,32252,34,0
249,33911,211,0
249,33912,211,0
249,34722,13,18
249,69161,34,0
249,13064,34,21
249,13065,83,0
249,40430,27,90
249,34052,28,0
249,12448,74,341
249,12449,33,0
249,11522,75,0
249,56775,18,0
249,20931,32,0
249,35626,42,0
249,32979,37,0
249,33756,133,0
249,33914,211,0
249,33915,211,0
249,11521,243,64
249,31658,76,85
249,34670,89,0
249,12656,28,0
249,12802,250,0
249,11759,690,0
249,11758,105,0
249,31411,371,2
249,31413,128,0
249,31414,1385,0
249,32170,107,0
249,22217,125,0
249,31407,822,484
249,33636,90,157
249,57905,498,1
249,33135,14000,147
249,34301,284,0
249,58341,10,0
249,61163,18,0
249,68108,355,150
249,69008,1208,9
249,31005,31,0
249,12009,19,0
249,12053,18,0
249,33751,86,0
249,34579,28,0
249,57083,23,0
249,57191,18,0
249,10385,87,0
249,10838,81,40
249,12452,352,0
249,12478,48,30
249,12943,154,0
249,12948,1207,0
249,21932,14,10
249,30574,345,0
249,32345,955,6
249,65605,265,42
249,11929,12,0
249,12089,20,0
249,13012,216,0
249,30954,4,0
249,52317,7,0
249,57780,265,3
249,12971,350,5
249,12976,612,0
249,59003,115,161
249,21852,377,360
249,21856,65,162
249,32433,1498,0
249,35697,665,0
249,40034,631,0
249,55422,185,0
249,33916,73,0
249,40036,571,3
249,11325,95,0
249,32434,120,0
249,33538,9,12
249,34058,1150,0
249,44973,290,0
249,58328,45,14
249,58340,30,0
249,68329,29,0
249,10846,429,0
249,34893,593,0
249,35696,885,1
249,55431,185,0
249,63321,112,0
249,65277,316,0
249,50957,15,0
249,61198,3,0
249,34887,240,0
249,40952,502,15
249,32289,24,3
249,55426,220,0
249,56781,25,0
249,68615,238,0
249,68616,257,0
249,34602,103,1
249,67729,43,0
249,12904,148,0
249,10404,7,60
249,34661,23,0
249,66238,351,0
249,12980,1514,0
249,10032,213,0
249,20930,126,2
249,34585,779,1
249,33887,578,697
249,33888,578,0
249,12910,1153,0
249,31560,1383,60
249,34063,477,5
249,30570,1452,0
249,57399,874,4
249,30718,26,0
249,11749,660,0
249,11750,660,0
249,58697,517,3
249,31852,48,0
249,34668,45,0
249,34669,89,0
249,58207,24,0
249,12419,424,0
249,13008,1554,0
249,32649,1730,9
249,13166,32,24
249,69938,288,0
249,31024,140,4
249,32349,698,0
249,11769,27,1
249,40302,311,0
249,31653,222,2
249,57904,986,0
249,21274,1190,4
249,33427,2014,0
249,32328,1570,0
249,34956,761,0
249,22218,68,0
249,31412,259,0
249,20702,29,210
249,34797,257,0
249,21440,136,148
249,22735,328,0
249,59890,245,14
249,59891,231,0
249,33473,326,0
249,41625,149,0
249,20259,11,471
249,33202,176,0
249,40003,517,163
249,21577,239,7
249,60583,651,1
249,33286,439,30
249,41536,70,13
249,10919,600,0
249,11914,3995,28
249,32091,4200,4
249,59902,15303,0
249,10469,276,0
249,10471,746,0
249,10498,108,0
249,70974,79,0
249,33450,230,0
249,35405,8320,36
249,12107,135,0
249,30048,601,0
249,22167,45,0
249,32390,19600,0
249,32744,654,0
249,40585,18,0
249,41593,342,0
249,34248,12166,1
249,34538,12105,85
249,41687,973,30
249,12830,22,0
249,34788,41,0
249,22909,36,0
249,33459,788,0
249,57540,978,67
249,57541,569,0
249,57542,1957,0
249,31119,276,0
249,59513,19,0
249,32122,4180,0
249,55427,185,0
249,12311,1431,3
249,61201,1,0
249,12927,1875,0
249,32497,818,18
249,34890,1323,0
249,34891,1433,0
249,33227,2206,185
249,55616,389,194
249,40596,1549,0
249,40598,4542,0
249,34994,73,23
249,68214,350,0
249,21033,7,0
249,55042,11,0
249,34476,13,98
249,21660,297,0
249,56989,36,0
249,21390,51,25
249,64473,48,0
249,21657,157,166
249,21784,93,0
249,21782,173,2
249,21783,157,3
249,21802,84,0
249,20828,210,80
249,21061,5,104
249,21629,37,20
249,11872,1210,0
249,21371,1416,0
249,57600,38,0
249,12640,57,17
249,64472,45,5
249,34547,706,1
249,31889,172,0
249,32296,33,0
249,35510,80,0
249,68343,332,0
249,66006,141,0
249,34000,35,1
249,12398,275,337
249,65464,139,0
249,68332,366,0
249,20694,9,57
249,33815,1964,207
249,20661,125,3
249,12315,856,0
249,12314,517,0
249,11378,259,7
249,10494,1115,0
249,32676,137,1
249,21424,73,0
249,34001,58,0
249,22563,180,23
249,57201,58,3
249,21780,108,7
249,22210,90,334
249,44052,1655,29
249,32677,817,0
249,35212,1009,0
249,21984,286,0
249,10221,89,0
249,10798,730,0
249,11156,262,4
249,11298,1295,0
249,11592,514,0
249,11747,660,0
249,30569,1452,0
249,21631,783,0
249,11748,605,0
249,32293,1533,0
249,12385,674,341
249,68215,446,0
249,68216,781,0
249,11917,31,0
249,13272,381,0
249,57051,874,1
249,21851,52,7
249,30559,396,0
249,21662,426,4
249,10948,1250,0
249,20456,50,0
249,21921,159,3
249,21827,319,0
249,22139,20,7
249,21787,313,15
249,21785,778,0
249,21786,1125,7
249,20935,296,17
249,20934,706,0
249,33536,534,6
249,33798,69,3
249,66081,67,0
249,21953,76,0
249,12130,691,0
249,22255,90,0
249,21614,379,0
249,30449,183,0
249,12639,112,0
249,34974,560,0
249,11258,18,0
249,35059,2315,0
249,30707,46,0
249,21597,412,0
249,21613,1033,0
249,31053,1155,0
249,21821,1120,63
249,21648,1111,0
249,11957,44,0
249,12113,16,0
249,60116,33,0
249,21551,999,0
249,21621,670,0
249,33400,49,0
249,33534,379,28
249,33535,456,0
249,41583,44,0
249,51397,16,0
249,59291,436,85
249,59299,65,49
249,21020,103,1495
249,21612,630,0
249,11398,1441,0
249,13268,1050,30
249,21649,613,0
249,30704,354,30
249,31052,654,0
249,33019,8996,0
249,21823,4256,0
249,21032,846,0
249,66080,356,49
249,21045,14,175
249,33229,7644,0
249,52590,386,0
249,56658,1650,567
249,58440,850,0
249,59268,765,0
249,65548,431,2
249,31772,574,0
249,33471,122,0
249,30233,2643,0
249,30217,429,0
249,30232,48,0
249,12861,110,19
249,33057,4320,0
249,52758,2030,0
249,57304,65,0
249,31279,613,8
249,32152,1120,0
249,34633,3850,7
249,12056,4244,0
249,34575,2756,7
249,35499,1909,0
249,33344,901,59
249,12848,3780,0
249,32742,850,0
249,32774,1865,0
249,32827,2508,0
249,33054,6460,20
249,33448,3780,0
249,33472,2260,35
249,33516,3750,0
249,33852,2489,0
249,34607,2780,0
249,40595,709,0
249,40594,394,0
249,69035,1199,0
249,41388,6337,10
249,33855,1557,0
249,31996,9,0
249,31995,7,0
249,31997,18,232
249,33417,57,63
249,11912,26,3
249,12597,6,230
249,12599,18,0
249,12936,12,123
249,31581,10,0
249,32034,59,0
249,30589,7,0
249,33659,28,24
249,61024,9,148
249,60727,5,0
249,56239,42,41
249,21104,17,308
249,22084,41,7
249,32439,48,0
249,32946,86,50
249,33416,47,0
249,33053,73,0
249,58303,63,0
249,59184,5,0
249,68454,36,0
249,69159,30,0
249,35571,252,2
249,12706,65,63
249,33598,37,2
249,58787,38,0
249,12705,42,0
249,21450,39,247
249,11797,17,0
249,30494,5,0
249,32535,10,0
249,68129,62,0
249,12443,45,0
249,58391,26,156
249,20664,22,0
249,31944,77,16
249,31270,191,4
249,61242,84,0
249,32438,25,5
249,61221,819,0
249,22514,52,37
249,12846,286,0
249,20317,12,23
249,33921,1936,33
249,59440,379,0
249,34415,33,581
249,32792,145,0
249,58736,26,331
249,58737,17,0
249,66634,36,8
249,61222,575,0
249,12939,17,10
249,13240,275,0
249,12940,22,0
249,22763,42,0
249,33565,3659,0
249,68211,1075,4
249,68212,650,0
249,21697,52,42
249,58914,40,6
249,12807,98,160
249,12808,53,0
249,33206,128,0
249,21911,184,7
249,35063,34,0
249,11705,37,19
249,21608,55,380
249,31312,63,0
249,22594,53,86
249,13267,16,90
249,22088,196,1
249,21822,2154,0
249,69158,84,0
