StoreID,SKU,RSP,Stock_On_Hand
257,12502,22.75,60
257,44924,42,0
257,33221,160.75,76
257,52677,69.75,0
257,55321,127.5,0
257,12896,1333.75,0
257,12079,1194,2
257,68942,865,0
257,13009,1449.65,0
257,13010,1555.5,0
257,40185,103.75,0
257,13131,269.5,0
257,12926,1663.25,0
257,12923,35,0
257,12925,33.25,0
257,12924,22,0
257,12494,79,0
257,11208,32.25,4
257,11209,53.25,0
257,40941,24.75,39
257,40942,46.75,0
257,12123,53.25,0
257,34729,75,0
257,12584,14.75,0
257,12810,16.75,0
257,61005,148.5,1
257,68513,132.75,4
257,60581,257.25,0
257,60582,393.25,0
257,61399,138,1
257,61400,190,0
257,69432,1605,0
257,54172,99,4
257,54176,99,0
257,58684,190.75,3
257,73199,175,0
257,73200,145,1
257,73201,135,0
257,60305,25.25,1
257,60306,36.25,15
257,69595,456.5,5
257,69596,332.5,0
257,71719,49.5,0
257,84307,47.75,25
257,85442,65.5,0
257,85443,65.5,0
257,68469,198.5,0
257,68470,198.5,0
257,68471,313,0
257,68472,313,0
257,68117,189,0
257,59289,337.25,0
257,59888,37.5,0
257,12495,22,0
257,11923,34.25,100
257,12546,54,97
257,40187,17.25,0
257,11517,51.25,238
257,13018,94.75,87
257,31574,1605.5,0
257,32347,2094,0
257,31575,1263,0
257,51606,144.75,2
257,11722,309.75,2
257,11485,165.75,2
257,12616,63,0
257,10898,348.75,5
257,33128,155,14
257,33127,155,8
257,34105,1500,5
257,33530,444,50
257,33354,220,7
257,68551,267.5,0
257,64778,160,3
257,59290,277.5,0
257,59536,165,0
257,34104,570,4
257,11174,122,2
257,34226,360,18
257,33307,175,0
257,12498,35.25,0
257,59181,269,0
257,68948,230,0
257,67553,53.5,15
257,51608,269.25,4
257,11714,364.75,8
257,11527,199,7
257,11719,404,16
257,33664,342.25,0
257,33663,334,0
257,33661,320.5,0
257,51609,148.75,2
257,34387,288,11
257,11723,432.75,1
257,11686,271,6
257,11189,92.75,10
257,10755,164,20
257,11718,232.75,13
257,10756,193,9
257,11715,382,7
257,11357,213,8
257,66436,28,0
257,63374,93.5,0
257,60307,56.5,11
257,33071,200,2
257,21040,4.75,832
257,21897,43.5,25
257,21959,16,126
257,22279,23.5,371
257,10897,91.5,0
257,65158,23.25,8
257,32554,87.75,114
257,32582,74,0
257,34307,689.5,2
257,32965,90.5,0
257,57313,20,0
257,58791,26.25,137
257,34122,34.75,78
257,34227,436.25,0
257,58020,42.75,113
257,12667,28.5,1
257,13015,435,0
257,22153,60,69
257,34251,278.25,0
257,12377,30.75,0
257,20090,28.75,0
257,33667,19.5,0
257,11060,61.75,0
257,10806,84,0
257,20591,26.5,0
257,20857,55.5,0
257,22275,13,0
257,30506,37.75,0
257,33149,26.75,0
257,35101,20.25,100
257,10477,81,0
257,10476,331.75,0
257,12068,485.5,1
257,22152,39.25,194
257,32552,62.75,31
257,21120,110.25,0
257,32371,211.75,0
257,32974,475,0
257,45632,11.25,5
257,13168,23.25,62
257,59959,50,44
257,59960,33,0
257,13138,21.75,0
257,34756,134.75,0
257,21438,68.5,420
257,65604,73.25,22
257,66352,102.75,56
257,40383,26.75,153
257,21861,253,0
257,22274,95,196
257,30451,51,0
257,30721,26.75,6
257,40249,59,77
