StoreID,SKU,RSP,Stock_On_Hand
451,12502,4,16
451,44924,42,0
451,33221,160,241
451,52677,69,0
451,55321,0,0
451,12896,1333,6
451,12079,1194,1
451,68942,865,7
451,13009,1449,6
451,13010,1555,0
451,40185,103,0
451,13131,269,4
451,12926,1663,0
451,12923,35,0
451,12925,33,0
451,12924,22,0
451,12494,79,0
451,11208,32,28
451,11209,53,0
451,40941,24,93
451,40942,46,79
451,12123,53,0
451,34729,75,0
451,12584,14,0
451,12810,0,0
451,61005,24,0
451,68513,132,0
451,60581,257,0
451,60582,393,0
451,61399,138,9
451,61400,190,3
451,69432,26,39
451,54172,73,1
451,54176,73,5
451,58684,190,6
451,73199,17,14
451,73200,14,0
451,73201,13,0
451,60305,25,12
451,60306,0,0
451,69595,456,1
451,69596,332,1
451,71719,49,13
451,84307,47,9
451,85442,65,0
451,85443,65,0
451,68469,198,14
451,68470,198,9
451,68471,313,7
451,68472,0,0
451,59289,337,0
451,59888,37,0
451,12495,22,0
451,11923,34,0
451,12546,54,66
451,40187,17,0
451,11517,51,406
451,13018,94,155
451,31574,1605,0
451,32347,2094,0
451,31575,1263,0
451,51606,144,1
451,11722,309,3
451,11485,165,3
451,12616,63,0
451,10898,348,14
451,33128,155,7
451,33127,155,23
451,34105,50,38
451,33530,444,25
451,33354,11,0
451,68551,267,0
451,64778,8,449
451,59290,9,30
451,59536,8,4
451,34104,19,63
451,11174,122,2
451,34226,360,0
451,33307,8,0
451,12498,35,0
451,59181,269,0
451,68948,11,134
451,67553,53,0
451,51608,269,7
451,11714,364,18
451,11527,199,15
451,11719,404,21
451,33664,342,0
451,33663,334,0
451,33661,320,0
451,51609,148,3
451,34387,288,26
451,11723,432,1
451,11686,271,10
451,11189,92,17
451,10755,164,16
451,11718,232,19
451,10756,193,21
451,11715,382,13
451,11357,213,16
451,66436,28,49
451,63374,93,0
451,60307,56,12
451,33071,10,222
451,21040,4,3572
451,21897,43,33
451,21959,16,85
451,22279,23,770
451,10897,91,44
451,65158,23,0
451,32554,87,133
451,32582,74,0
451,34307,689,7
451,32965,90,0
451,57313,20,0
451,58791,26,7
451,34122,34,124
451,34227,436,0
451,58020,42,0
451,12667,28,111
451,13015,435,0
451,22153,60,0
451,34251,278,0
451,12377,30,0
451,20090,28,0
451,33667,19,0
451,11060,61,62
451,10806,84,0
451,20591,26,0
451,20857,55,0
451,22275,13,0
451,30506,37,0
451,33149,26,0
451,35101,20,10
451,10477,81,0
