StoreID,SKU,RSP,Stock_On_Hand
137,12502,4,10
137,44924,42,0
137,33221,160,115
137,52677,69,30
137,55321,127,20
137,13096,666,4
137,12896,1333,2
137,12079,1194,4
137,68942,865,0
137,13009,1449,0
137,13010,1555,0
137,40185,103,0
137,13131,269,4
137,12926,1663,0
137,12923,35,9
137,12925,33,33
137,12924,22,7
137,12494,79,30
137,11208,32,24
137,11209,53,28
137,40941,24,43
137,40942,46,42
137,12123,53,0
137,34729,75,0
137,12584,14,0
137,12810,16,0
137,35673,3850,3
137,61005,24,5
137,68513,132,12
137,60581,257,0
137,60582,393,1
137,61399,138,2
137,61400,190,2
137,69432,26,60
137,54172,73,3
137,54176,73,9
137,58684,190,7
137,73199,17,0
137,73200,14,0
137,73201,13,0
137,60305,25,17
137,60306,36,42
137,69575,445,3
137,69576,445,0
137,69595,456,2
137,69596,332,3
137,71719,49,9
137,84307,47,0
137,85442,65,0
137,85443,65,0
137,68469,198,9
137,68470,198,5
137,68471,313,5
137,68472,313,10
137,68117,189,0
137,69577,400,0
137,69578,335,1
137,69579,0,0
137,59289,337,0
137,59888,37,7
137,12495,22,100
137,11923,34,137
137,12546,54,71
137,40187,17,0
137,11517,51,191
137,13018,94,92
137,31574,1605,0
137,32347,2094,0
137,31575,1263,0
137,51606,144,6
137,11722,309,2
137,11485,165,2
137,12616,63,30
137,10898,348,11
137,33128,155,10
137,33127,155,20
137,34105,50,120
137,33530,444,41
137,33354,11,30
137,68551,267,0
137,64778,8,29
137,59290,9,15
137,59536,8,0
137,34104,19,65
137,11174,122,2
137,34226,360,4
137,33307,8,3
137,12498,35,0
137,59181,269,1
137,68948,11,61
137,67553,53,13
137,51608,269,5
137,11714,364,12
137,11527,199,16
137,11719,404,12
137,33664,342,0
137,33663,334,0
137,33661,320,0
137,51609,148,4
137,34387,288,30
137,11723,432,9
137,11686,271,7
137,11189,92,21
137,10755,164,16
137,11718,232,10
137,10756,193,14
137,11715,382,18
137,11357,213,2
137,66436,28,12
137,63374,93,0
137,60307,56,27
137,33071,10,106
137,21040,4,2215
137,21897,43,21
137,21959,16,170
137,22279,23,33
137,10897,91,52
137,65158,23,18
137,32554,87,68
137,32582,74,1
137,34307,689,8
137,32965,90,0
137,57313,20,50
137,58791,26,148
137,34122,34,29
137,34227,436,6
137,58020,42,84
137,12667,28,81
137,13015,435,3
137,22153,60,26
137,34251,278,0
137,12377,30,30
137,20090,28,0
137,33667,19,41
137,11060,61,56
137,10806,84,63
137,20591,26,25
137,20857,55,1
137,22275,13,0
137,30506,37,39
137,33149,26,0
137,35101,20,0
137,10477,81,0
137,10476,331,0
137,12068,485,0
137,22152,39,112
137,32552,62,55
137,21120,110,0
137,32371,211,0
137,32974,475,0
137,45632,11,4
137,13168,23,87
137,59959,50,31
137,59960,37,0
137,60379,23,0
137,13138,21,0
137,34756,134,0
137,21438,68,54
137,65604,73,82
137,66352,102,39
137,40383,26,258
137,21861,253,3
137,22274,95,10
137,30451,51,0
137,30721,26,0
137,40249,59,0
137,40429,40,368
137,12658,27,77
137,51124,248,11
137,51128,28,4
137,33403,95,69
137,56718,45,95
137,58005,26,293
137,58371,23,51
137,59084,52,110
137,35041,65,48
137,32816,43,0
137,21819,39,50
137,35475,111,0
137,34773,217,26
137,40844,71,177
137,22246,39,0
137,31439,48,0
137,33540,53,0
137,22245,25,192
137,12275,16,11
137,21820,53,53
137,22226,70,70
137,30777,88,40
137,30720,23,0
137,69197,15,46
137,33755,119,4
137,12672,23,0
137,12673,32,0
137,32683,97,0
137,33500,58,60
137,59462,59,112
137,31118,39,0
137,12897,21,92
137,12996,36,30
137,12997,22,0
137,32252,34,0
137,33911,211,7
137,33912,211,0
137,34722,13,0
137,35103,39,30
137,69161,34,47
137,13064,34,0
137,13065,83,0
137,40430,27,13
137,34052,28,0
137,12448,74,30
137,12449,33,0
137,11522,75,30
137,56775,18,0
137,20931,32,37
137,35626,42,0
137,32979,37,0
137,33756,133,0
137,33914,211,0
137,33915,211,0
137,11521,243,20
137,31658,76,0
137,34670,89,28
137,12656,28,96
137,13198,75,26
137,12802,0,0
137,11759,690,6
137,11758,105,0
137,31411,371,80
137,31413,128,10
137,31414,1385,0
137,32170,107,17
137,22217,125,0
137,31407,822,4
137,33636,90,0
137,57905,498,0
137,35180,2100,0
137,33135,14000,0
137,34301,284,0
137,58341,10,0
137,61163,18,0
137,68108,355,0
137,69008,1208,0
137,31005,31,0
137,12009,19,0
137,12053,18,1
137,33751,86,10
137,34579,28,7
137,57083,23,0
137,57191,18,0
137,10385,87,0
137,10838,81,0
137,12452,352,0
137,12478,48,0
137,12943,154,4
137,12948,1207,1
137,21932,14,110
137,30574,345,0
137,32345,955,9
137,35072,88,19
137,65605,265,0
137,11929,12,80
137,12089,20,45
137,13012,216,0
137,30954,4,0
137,52317,7,76
137,57780,265,4
137,12971,350,4
137,12976,612,0
137,59003,115,0
137,21852,377,8
137,21856,65,110
137,32433,1498,0
137,35170,932,1
137,35697,665,0
137,40034,631,1
137,55422,185,4
137,33916,73,89
137,40036,571,4
137,11325,95,16
137,32434,120,0
137,33538,9,655
137,34058,1150,1
137,44973,290,3
137,58328,45,0
137,58340,30,0
137,68329,29,0
137,10846,429,0
137,34893,593,5
137,35696,885,0
137,55431,185,1
137,63321,112,4
137,65277,316,1
137,50957,15,0
137,61198,3,0
137,34887,240,0
137,40952,502,0
137,32289,24,0
137,55426,220,0
137,56781,25,0
137,68615,238,0
137,68616,257,0
137,34602,103,65
137,67729,43,0
137,12421,55,0
137,12904,148,0
137,10404,7,0
137,34661,23,30
137,35207,816,1
137,66238,351,0
137,12980,1514,0
137,10032,213,0
137,20930,126,0
137,34585,779,0
137,33887,578,0
137,33888,578,0
137,12910,1153,5
137,31560,1383,0
137,34063,477,0
137,30570,1452,0
137,57399,874,0
137,30718,26,0
137,11749,660,0
137,11750,660,0
137,58697,517,0
137,31852,48,15
137,34668,45,7
137,34669,89,28
137,58207,24,30
137,12419,424,0
137,13008,1554,0
137,13127,993,0
137,32649,1730,0
137,13166,32,107
137,69938,288,0
137,22672,679,4
137,31024,140,0
137,32349,698,2
137,13141,57,0
137,11769,27,126
137,35221,1565,0
137,40302,311,0
137,31653,222,83
137,57904,986,0
137,21274,1190,0
137,33427,2014,2
137,32328,1570,12
137,34956,761,0
137,22218,68,0
137,31412,259,0
137,20702,29,0
137,34797,257,28
137,21440,136,0
137,22735,328,1
137,59890,245,1
137,59891,231,4
137,60121,740,2
137,60122,65,51
137,60120,469,6
137,33473,326,0
137,41625,149,0
137,20259,11,0
137,33202,176,0
137,40003,517,0
137,21577,239,0
137,60583,651,1
137,33286,0,0
137,13225,161,68
137,41536,70,30
137,10919,600,4
137,60674,926,0
137,11914,3995,0
137,32091,4200,0
137,59886,0,0
137,10469,276,48
137,10471,746,1
137,10498,108,6
137,70974,0,0
137,33450,230,50
137,35405,8320,0
137,12107,135,0
137,30048,601,0
137,22167,45,146
137,32390,19600,0
137,32744,654,0
137,40585,18,1
137,41593,342,0
137,34248,0,0
137,34538,12105,0
137,41687,973,0
137,12830,22,23
137,34788,41,0
137,22909,36,33
137,33459,788,0
137,57540,978,0
137,57541,569,0
137,57542,1957,0
137,31119,276,0
137,59513,19,25
137,32122,4180,0
137,55427,185,1
137,13063,72,0
137,12311,1431,0
137,61201,1,0
137,12927,1875,0
137,32497,818,0
137,22549,950,71
137,34890,1323,0
137,34891,1433,4
137,33227,0,0
137,55616,389,0
137,40596,1549,0
137,40598,4542,0
137,34994,73,15
137,68214,0,0
137,21033,7,289
137,55042,11,325
137,34476,13,64
137,21660,297,10
137,56989,36,0
137,21390,51,56
