StoreID,SKU,RSP,Stock_On_Hand
657,12502,4,0
657,44924,42,0
657,33221,160,49
657,52677,69,0
657,55321,127,0
657,13096,666,1
657,12896,1333,11
657,12079,1194,0
657,68942,865,0
657,13009,1449,0
657,13010,1555,0
657,40185,103,10
657,13131,269,0
657,12926,1663,0
657,12923,35,0
657,12925,33,20
657,12924,22,0
657,12494,79,1
657,11208,32,24
657,11209,53,0
657,40941,24,140
657,40942,46,28
657,12123,53,0
657,34729,75,0
657,12584,0,0
657,61005,24,0
657,68513,0,0
657,61399,138,1
657,61400,190,4
657,69432,26,0
657,54172,73,3
657,54176,73,5
657,58684,190,11
657,73199,17,5
657,73200,14,3
657,73201,13,0
657,60305,25,32
657,60306,0,0
657,69595,456,0
657,69596,332,0
657,71719,49,26
657,84307,47,32
657,85442,65,26
657,85443,65,7
657,68469,198,0
657,68470,198,2
657,68471,313,0
657,68472,0,0
657,59289,337,2
657,59888,37,0
657,12495,22,0
657,11923,34,425
657,12546,54,97
657,40187,17,0
657,11517,51,48
657,13018,94,210
657,31574,1605,0
657,32347,2094,0
657,31575,1263,0
657,51606,144,8
657,11722,309,1
657,11485,165,3
657,12616,63,0
657,10898,348,10
657,33128,155,22
657,33127,155,42
657,34105,50,139
657,33530,444,33
657,33354,11,0
657,68551,267,0
657,64778,8,90
657,59290,9,83
657,59536,8,96
657,34104,19,0
657,11174,122,6
657,34226,360,3
657,33307,8,0
657,12498,35,24
657,59181,269,0
657,68948,11,0
657,67553,53,0
657,51608,269,4
657,11714,364,13
657,11527,199,32
657,11719,404,13
657,33664,342,0
657,33663,334,0
657,33661,320,0
657,51609,148,2
657,34387,288,12
657,11723,432,3
657,11686,271,0
657,11189,92,2
657,10755,164,15
657,11718,232,17
657,10756,193,17
657,11715,382,4
657,11357,213,11
657,66436,28,0
657,63374,93,0
657,60307,56,16
657,33071,10,0
657,21040,4,1401
657,21897,43,76
657,21959,16,111
657,22279,23,87
657,10897,91,26
657,65158,23,0
657,32554,87,92
657,32582,74,0
657,34307,689,4
657,32965,90,0
657,57313,20,0
657,58791,26,130
657,34122,34,136
657,34227,436,11
657,58020,42,0
657,12667,28,42
657,13015,435,0
657,22153,60,15
657,34251,278,0
657,12377,30,0
657,20090,28,0
657,33667,19,0
657,11060,61,0
657,10806,84,0
657,20591,0,0
657,22275,13,0
657,30506,37,0
657,33149,26,0
657,35101,20,0
657,10477,81,0
657,10476,331,0
657,12068,485,10
657,22152,39,38
657,32552,62,77
657,21120,110,0
657,32371,211,0
657,32974,475,0
657,45632,11,55
657,13168,23,0
657,59959,50,0
657,59960,0,0
657,34756,134,0
657,21438,68,58
657,65604,73,24
657,66352,102,18
657,40383,26,28
657,21861,253,0
657,22274,95,52
657,30451,51,0
657,30721,26,165
657,40249,59,0
657,40429,40,91
657,12658,27,124
657,51124,248,6
657,51128,28,0
657,33403,95,90
657,56718,45,100
657,58005,26,167
657,58371,23,68
657,59084,52,22
657,35041,65,74
657,32816,43,0
657,21819,39,30
657,35475,111,0
657,34773,217,0
657,40844,71,167
657,22246,39,0
657,31439,48,60
657,33540,53,0
657,22245,25,25
657,12275,16,0
657,21820,53,41
657,22226,70,118
657,30777,88,0
657,30720,23,0
657,69197,15,0
657,33755,119,0
657,12672,23,0
657,12673,32,0
657,32683,97,0
657,33500,58,90
657,59462,59,85
657,31118,39,0
657,12897,21,0
657,12996,36,0
657,12997,22,0
657,32252,34,0
657,33911,211,0
657,33912,211,0
657,34722,13,0
657,35103,39,0
657,69161,34,50
657,13064,34,0
657,13065,83,0
657,40430,27,0
657,34052,28,0
657,12448,74,0
657,12449,33,4
657,11522,75,0
657,56775,18,0
657,20931,32,0
657,35626,42,0
657,32979,37,0
657,33756,133,0
657,33914,211,0
657,33915,211,0
657,11521,243,0
657,31658,76,0
657,34670,89,0
657,12656,0,0
657,11759,690,3
657,11758,105,0
657,31411,371,0
657,31413,128,37
657,31414,1385,0
657,32170,107,14
657,22217,125,0
657,31407,822,1
657,33636,90,0
657,57905,0,0
657,58341,10,0
657,61163,0,0
657,69008,1208,0
657,31005,31,0
657,12009,19,0
657,12053,18,0
657,33751,86,0
657,34579,28,0
657,57083,23,0
657,57191,18,0
657,10385,87,0
657,10838,81,0
657,12452,352,0
657,12478,48,0
657,12943,154,0
657,12948,1207,0
657,21932,14,0
657,30574,345,0
657,32345,955,7
657,35072,88,30
657,65605,265,0
657,11929,12,68
657,12089,20,238
657,13012,216,0
657,30954,4,0
657,52317,7,0
657,57780,265,3
657,12971,350,0
657,12976,612,0
657,59003,115,0
657,21852,377,12
657,21856,65,0
657,32433,1498,0
657,35170,0,0
657,40034,631,12
657,55422,185,0
657,33916,73,0
657,40036,571,1
657,11325,95,300
657,32434,120,180
657,33538,9,0
657,34058,1150,1
657,44973,290,0
657,58328,45,0
657,58340,30,0
657,68329,29,106
657,10846,429,0
657,34893,0,0
657,55431,185,0
657,63321,112,0
657,65277,316,0
657,50957,15,34
657,61198,3,0
657,34887,240,0
657,40952,502,0
657,32289,24,0
657,55426,220,0
657,56781,25,0
657,68615,238,0
657,68616,257,0
657,34602,103,0
657,67729,43,0
657,12421,55,0
657,12904,148,0
657,10404,7,0
657,34661,23,0
657,35207,816,0
657,66238,351,0
657,12980,1514,0
657,10032,213,0
657,20930,126,0
657,34585,779,0
657,33887,578,0
657,33888,578,0
657,12910,1153,10
657,31560,1383,0
657,34063,477,0
657,30570,1452,0
657,57399,874,0
657,30718,26,0
657,11749,660,0
657,11750,660,0
657,58697,0,0
657,34668,45,0
657,34669,89,0
657,58207,24,0
657,12419,424,0
657,13008,0,0
657,32649,1730,0
657,13166,32,0
657,69938,288,0
657,22672,679,0
657,31024,140,0
657,32349,0,0
657,35221,1565,0
657,40302,311,0
657,31653,222,0
657,57904,986,0
657,21274,1190,0
657,33427,2014,0
657,32328,1570,0
657,34956,761,0
657,22218,68,0
657,31412,259,0
657,20702,29,54
657,34797,257,0
657,21440,136,0
657,22735,0,0
657,20259,0,0
657,40003,517,0
657,21577,239,0
657,60583,0,0
657,35185,0,0
657,41536,0,0
657,11914,3995,0
657,32091,0,0
657,10469,276,9
657,10471,746,0
657,10498,108,0
657,70974,0,0
657,35405,0,0
657,30048,601,0
657,22167,0,0
657,40585,18,0
657,41593,0,0
657,12830,22,3
657,34788,0,0
657,33459,788,0
657,57540,978,0
657,57541,569,0
657,57542,1957,0
657,31119,276,0
657,59513,19,0
657,32122,4180,0
657,55427,185,0
657,13063,72,0
657,12311,1431,0
657,61201,1,0
657,12927,1875,0
657,32497,818,1
657,22549,950,0
657,34890,1323,0
657,34891,1433,0
657,33227,2206,0
657,59670,1825,0
657,59671,1120,0
657,55616,389,0
657,40596,1549,0
657,40598,4542,0
657,34994,73,0
657,68214,0,0
657,21033,7,330
657,55042,11,64
657,34476,13,0
657,21660,297,0
657,56989,36,0
657,21390,51,66
657,64473,48,0
657,21657,157,0
657,21784,93,2
657,21782,173,0
657,21783,157,0
657,21802,84,0
657,20828,210,0
657,21061,5,0
657,21629,37,93
657,11872,1210,1
657,21371,1416,0
657,57600,38,32
657,12640,57,28
657,64472,45,40
657,34547,706,5
657,31889,172,0
657,32296,33,0
657,35510,80,1
657,68343,332,0
657,66006,141,0
657,34000,35,0
657,12398,275,0
657,65464,139,0
