StoreID,SKU,RSP,Stock_On_Hand
470,12502,4,0
470,44924,42,0
470,33221,160,121
470,52677,69,0
470,55321,127,0
470,13096,666,2
470,12896,1333,5
470,12079,1194,0
470,68942,865,0
470,13009,1449,0
470,13010,1555,0
470,40185,103,0
470,13131,269,0
470,12926,1663,0
470,12923,35,0
470,12925,33,0
470,12924,22,0
470,12494,79,0
470,11208,32,14
470,11209,53,0
470,40941,24,34
470,40942,46,0
470,12123,53,0
470,34729,75,0
470,12584,14,0
470,12810,16,0
470,35673,3850,0
470,61005,24,12
470,68513,132,1
470,60581,257,0
470,60582,393,0
470,61399,138,4
470,61400,190,3
470,69432,26,0
470,54172,73,8
470,54176,73,2
470,58684,190,9
470,73199,17,1
470,73200,14,2
470,73201,13,7
470,60305,25,25
470,60306,36,29
470,69575,0,0
470,69595,456,5
470,69596,332,6
470,71719,49,9
470,84307,47,2
470,85442,65,14
470,85443,65,0
470,68469,198,0
470,68470,198,1
470,68471,313,0
470,68472,313,0
470,68117,0,0
470,59289,337,0
470,59888,37,17
470,12495,22,0
470,11923,34,187
470,12546,54,88
470,40187,17,0
470,11517,51,30
470,13018,94,55
470,31574,1605,0
470,32347,2094,0
470,31575,1263,0
470,51606,144,1
470,11722,309,0
470,11485,165,2
470,12616,63,0
470,10898,348,7
470,33128,155,4
470,33127,155,5
470,34105,50,363
470,33530,444,25
470,33354,11,0
470,68551,267,0
470,64778,8,141
470,59290,9,55
470,59536,8,35
470,34104,19,110
470,11174,122,0
470,34226,360,1
470,33307,8,0
470,12498,35,89
470,59181,269,1
470,68948,11,64
470,67553,53,0
470,51608,269,1
470,11714,364,7
470,11527,199,3
470,11719,404,16
470,33664,342,0
470,33663,334,0
470,33661,320,0
470,51609,148,3
470,34387,288,11
470,11723,432,3
470,11686,271,7
470,11189,92,7
470,10755,164,17
470,11718,232,7
470,10756,193,12
470,11715,382,6
470,11357,213,12
470,66436,28,9
470,63374,93,0
470,60307,56,0
470,33071,10,40
470,21040,4,3027
470,21897,43,35
470,21959,16,175
470,22279,23,449
470,10897,91,70
470,65158,23,109
470,32554,87,17
470,32582,74,0
470,34307,689,3
470,32965,90,0
470,57313,20,0
470,58791,26,63
470,34122,34,17
470,34227,436,3
470,58020,42,0
470,12667,28,29
470,13015,435,6
470,22153,60,0
470,34251,278,0
470,12377,30,0
470,20090,28,0
470,33667,19,0
470,11060,61,0
470,10806,84,0
470,20591,26,0
470,20857,55,0
470,22275,13,0
470,30506,37,0
470,33149,26,0
470,35101,20,0
470,10477,81,0
470,10476,331,0
470,12068,485,4
470,22152,39,65
470,32552,62,56
470,21120,110,0
470,32371,211,0
470,32974,475,0
470,45632,11,70
470,13168,23,0
470,59959,50,30
470,59960,0,0
470,13138,21,0
470,34756,134,0
470,21438,68,101
470,65604,73,74
470,66352,102,24
470,40383,26,140
470,21861,253,0
470,22274,95,82
470,30451,51,0
470,30721,26,9
470,40249,59,34
470,40429,40,213
470,12658,27,32
470,51124,248,2
470,51128,28,0
470,33403,95,137
470,56718,45,49
470,58005,26,68
470,58371,23,28
470,59084,52,10
470,35041,65,80
470,32816,43,0
470,21819,39,83
470,35475,111,0
470,34773,217,15
470,40844,71,73
470,22246,39,30
470,31439,48,0
470,33540,53,0
470,22245,25,0
470,12275,16,0
470,21820,53,61
470,22226,70,109
470,30777,88,0
470,30720,23,0
470,69197,15,0
470,33755,119,0
470,12672,23,0
470,12673,32,0
470,32683,97,0
470,33500,58,0
470,59462,59,48
470,31118,39,0
470,12897,21,0
470,12996,36,0
470,12997,22,0
470,32252,34,0
470,33911,211,0
470,33912,211,0
470,34722,0,0
470,69161,34,0
470,13064,34,0
470,13065,83,0
470,40430,27,0
470,34052,28,0
470,12448,74,0
470,12449,33,0
470,11522,75,0
470,56775,18,0
470,20931,32,0
470,35626,42,0
470,32979,37,0
470,33756,133,0
470,33914,211,0
470,33915,211,0
470,11521,243,0
470,31658,76,0
470,34670,89,0
470,12656,0,0
470,12802,0,0
470,11759,690,5
470,11758,105,0
470,31411,371,0
470,31413,128,0
470,31414,1385,0
470,32170,107,0
470,22217,125,0
470,31407,822,0
470,33636,90,0
470,57905,0,0
470,33135,14000,0
470,34301,284,0
470,58341,10,0
470,61163,18,0
470,68108,355,0
470,69008,1208,0
470,31005,31,0
470,12009,19,0
470,12053,18,0
470,33751,86,0
470,34579,28,0
470,57083,23,0
470,57191,18,0
470,10385,87,0
470,10838,81,0
470,12452,352,0
470,12478,48,0
470,12943,154,0
470,12948,1207,0
470,21932,14,0
470,30574,345,0
470,32345,955,0
470,35072,88,4
470,65605,265,0
470,11929,12,0
470,12089,20,0
470,13012,216,0
470,30954,4,0
470,52317,7,0
470,57780,265,0
470,12971,350,0
470,12976,612,0
470,59003,115,0
470,21852,377,4
470,21856,65,60
470,32433,0,0
470,35697,665,2
470,40034,631,3
470,55422,185,0
470,33916,73,113
470,40036,571,1
470,11325,95,0
470,32434,120,0
470,33538,9,0
470,34058,1150,0
470,44973,290,0
470,58328,45,0
470,58340,30,0
470,68329,29,0
470,10846,429,0
470,34893,593,4
470,35696,885,0
470,55431,185,0
470,63321,112,2
470,65277,316,0
470,50957,15,0
470,61198,3,0
470,34887,240,0
470,40952,502,0
470,32289,24,0
470,55426,220,1
470,56781,25,0
470,68615,238,0
470,68616,257,0
470,34602,103,0
470,67729,43,0
470,12421,55,0
470,12904,148,0
470,10404,7,0
470,34661,0,0
470,66238,351,0
470,12980,1514,0
470,10032,213,0
470,20930,126,0
470,34585,779,0
470,33887,578,0
470,33888,578,0
470,12910,1153,5
470,31560,1383,0
470,34063,477,0
470,30570,1452,0
470,57399,874,0
470,30718,26,0
470,11749,660,0
470,11750,660,0
470,58697,517,0
470,31852,48,0
470,34668,45,0
470,34669,89,0
470,58207,24,0
470,12419,424,0
470,13008,0,0
470,32649,1730,0
470,13166,32,0
470,69938,0,0
470,31024,140,0
470,32349,0,0
470,11769,0,0
470,40302,311,0
470,31653,222,110
470,57904,986,0
470,21274,1190,0
470,33427,2014,0
470,32328,1570,0
470,34956,761,0
470,22218,68,0
470,31412,259,0
470,20702,29,24
470,34797,257,0
470,21440,136,0
470,22735,0,0
470,33473,326,0
470,41625,149,0
470,20259,11,0
470,33202,176,0
470,40003,517,0
470,21577,239,0
470,60583,651,0
470,33286,0,0
470,41536,70,0
470,10919,0,0
470,11914,3995,0
470,32091,0,0
470,10469,276,0
470,10471,746,0
470,10498,108,0
470,70974,0,0
470,33450,230,0
470,35405,8320,0
470,12107,135,0
470,30048,601,0
470,22167,45,0
470,32390,19600,0
470,32744,654,0
470,40585,18,0
470,41593,342,0
470,34248,0,0
470,34538,12105,0
470,41687,973,0
470,12830,22,0
470,34788,41,0
470,22909,36,0
470,33459,788,0
470,57540,978,0
470,57541,569,0
470,57542,1957,0
470,31119,276,0
470,59513,19,5
470,32122,4180,0
470,55427,185,0
470,13063,72,0
470,12311,1431,0
470,61201,1,0
470,12927,1875,0
470,32497,0,0
470,34890,1323,0
470,34891,1433,0
470,33227,0,0
470,55616,389,0
470,40596,1549,0
470,40598,4542,0
470,34994,73,44
470,68214,0,0
470,21033,7,106
470,55042,11,88
470,34476,13,100
470,21660,297,0
470,56989,36,0
470,21390,51,74
470,64473,48,0
470,21657,157,0
470,21784,93,0
470,21782,173,0
470,21783,157,0
470,21802,84,0
470,20828,210,0
470,21061,5,0
470,21629,37,144
470,11872,1210,0
470,21371,1416,0
470,57600,38,170
470,12640,57,79
470,64472,45,0
470,34547,706,3
470,31889,172,0
470,32296,33,0
470,35510,80,1
470,68343,332,0
470,66006,141,0
470,34000,35,0
470,12398,275,0
470,65464,139,0
470,68332,366,0
470,20694,9,0
470,33815,1964,0
470,20661,125,0
470,12315,856,0
470,12314,517,0
470,11378,259,0
470,10494,1115,0
470,32676,137,0
470,21424,73,0
470,34001,58,0
470,22563,180,0
470,57201,0,0
470,21780,108,1
470,22210,90,0
470,44052,0,0
470,32677,817,0
470,35212,1009,0
470,21984,286,0
470,10221,89,0
470,10798,730,0
470,11156,262,0
470,11298,1295,0
470,11592,514,0
470,11747,660,0
470,30569,1452,0
470,21631,783,0
470,11748,605,0
470,32293,1533,0
470,59468,950,0
470,12385,674,0
470,68215,446,0
470,68216,781,0
470,11917,31,0
470,13272,0,0
470,57051,874,0
470,21851,52,224
470,30559,396,0
470,21662,426,0
470,10948,1250,0
470,20456,50,35
470,21921,159,0
470,21827,319,3
470,22139,20,540
470,21787,313,8
470,21785,778,5
470,21786,1125,9
470,20935,296,9
470,20934,706,6
470,33536,534,0
470,33798,69,64
470,66081,67,83
470,21953,76,0
470,12130,691,0
470,22255,90,48
470,21614,379,0
470,30449,183,0
470,12639,112,0
470,34974,560,0
470,11258,18,0
470,35059,2315,0
470,30707,46,0
470,21597,412,0
470,21613,1033,0
470,31053,1155,0
470,21821,1120,0
470,21648,1111,0
470,11957,0,0
470,12113,0,0
470,21551,999,5
470,21621,670,0
470,33400,49,0
470,33534,379,1
470,33535,456,0
470,41583,44,0
470,51397,0,0
470,59299,65,0
470,21020,103,2
470,21612,630,0
470,13284,23,0
470,13207,75,0
470,11398,1441,0
470,13268,1050,0
470,21649,613,0
470,30704,354,0
470,31052,654,0
470,33019,8996,0
470,21823,4256,0
470,21032,846,0
470,66080,356,0
470,21045,14,0
470,33229,7644,0
470,52590,386,0
470,56658,1650,0
470,58440,850,0
470,59268,765,0
470,65548,431,0
470,31772,574,0
470,33471,122,159
470,30233,2643,0
470,30217,429,0
470,30232,48,0
470,12861,110,0
470,33057,4320,0
470,52758,2030,0
470,57304,65,0
470,31279,613,0
470,32152,0,0
470,34633,3850,0
470,12056,4244,0
470,34575,2756,0
470,35499,1909,0
470,33344,901,0
470,12848,3780,0
470,32742,850,0
470,32774,1865,0
470,32827,2508,0
470,33054,6460,0
470,33448,3780,0
470,33472,2260,0
470,33516,3750,0
470,33852,2489,0
470,34607,2780,0
470,40595,709,0
470,40594,394,0
470,69035,1199,0
470,41388,6337,0
470,33855,1557,0
470,31996,9,184
470,31995,7,201
470,31997,18,169
470,33417,57,1
470,11912,26,214
470,12597,6,0
470,12599,18,115
470,12936,12,33
470,22942,12,0
470,31581,10,0
470,32034,59,0
470,30589,7,351
470,33659,28,71
470,61024,9,96
470,60727,5,0
470,56239,42,72
470,21104,17,116
470,22084,41,134
470,32439,48,0
470,32946,86,38
470,33416,47,84
470,33053,73,0
470,58303,63,0
470,59184,5,73
470,68454,36,0
470,69159,30,0
470,35571,252,0
470,12706,65,0
470,33598,37,0
470,58787,38,100
