StoreID,SKU,RSP,Stock_On_Hand
811,12502,22.75,60
811,33221,160.75,98
811,55321,127.5,0
811,13096,666.75,0
811,12896,1333.75,0
811,12079,1194,3
811,68942,865,0
811,13009,1449.65,0
811,13010,1555.5,0
811,12925,33.25,0
811,12924,22,0
811,12494,79,46
811,11208,32.25,56
811,11209,53.25,0
811,40941,24.75,20
811,40942,46.75,140
811,12123,53.25,0
811,12584,14.75,0
811,61005,148.5,1
811,68513,132.75,4
811,61399,138,3
811,61400,190,2
811,69432,1605,0
811,54172,99,1
811,54176,99,1
811,58684,190.75,3
811,60305,25.25,15
811,60306,36.25,12
811,59289,337.25,0
811,12495,22,0
811,11923,34.25,397
811,12546,54,205
811,11517,51.25,137
811,13018,94.75,162
811,51606,144.75,7
811,11722,309.75,0
811,11485,165.75,1
811,12616,63,0
811,10898,348.75,9
811,33128,155,11
811,33127,155,22
811,34105,1500,5
811,33530,444,52
811,33354,220,2
811,64778,160,11
811,59290,277.5,1
811,59536,165,0
811,34104,570,4
811,11174,122,1
811,34226,360,9
811,33307,175,1
811,12498,35.25,62
811,59181,269,3
811,68948,230,1
811,67553,53.5,4
811,51608,269.25,5
811,11714,364.75,26
811,11527,199,14
811,11719,404,13
811,51609,148.75,3
811,34387,288,16
811,11723,432.75,5
811,11686,271,3
811,11189,92.75,9
811,10755,164,6
811,11718,232.75,5
811,10756,193,13
811,11715,382,11
811,11357,213,6
811,66436,28,0
811,60307,56.5,6
811,33071,200,5
811,21040,4.75,3288
811,21897,43.5,22
811,21959,16,126
811,22279,23.5,307
811,10897,91.5,39
811,32554,87.75,44
811,34307,689.5,1
811,32965,90.5,0
811,58791,26.25,82
811,34122,34.75,55
811,34227,436.25,0
811,12667,28.5,30
811,22153,60,25
811,12377,30.75,0
811,10806,84,0
811,20591,26.5,0
811,35101,20.25,0
811,10477,81,0
811,12068,485.5,0
811,22152,39.25,49
811,32552,62.75,115
811,45632,11.25,1
811,13168,23.25,0
811,59959,50,30
811,59960,33,0
811,21438,68.5,211
811,65604,73.25,48
811,66352,102.75,61
811,40383,26.75,12
811,22274,95,240
811,30451,51,41
811,30721,26.75,134
811,40249,59,0
811,40429,40.25,221
811,12658,27,173
811,51124,248,13
811,51128,28,0
811,33403,95,127
811,56718,45,85
811,58005,26.5,1
811,58371,23,100
811,59084,52.5,50
811,35041,65,0
811,32816,43.5,0
811,21819,39.25,60
811,35475,111,0
811,40844,71.25,88
811,22246,39.75,60
811,31439,48.25,0
811,33540,53,30
811,22245,25,87
811,12275,16,0
811,21820,53,70
811,22226,70,43
