StoreID,SKU,RSP,Stock_On_Hand
351,12502,22.75,55
351,44924,42,0
351,33221,160.75,118
351,52677,69.75,0
351,55321,127.5,0
351,12896,1333.75,0
351,12079,1194,0
351,68942,865,0
351,13009,1449.65,0
351,13010,1555.5,0
351,40185,103.75,0
351,13131,269.5,0
351,12926,1663.25,0
351,12923,35,0
351,12925,33.25,0
351,12924,22,0
351,12494,79,0
351,11208,32.25,42
351,11209,53.25,0
351,40941,24.75,52
351,40942,46.75,170
351,12123,53.25,0
351,34729,75,0
351,12584,14.75,0
351,12810,16.75,0
351,61005,148.5,1
351,68513,132.75,13
351,61399,138,2
351,61400,190,2
351,69432,1605,0
351,54172,99,3
351,54176,99,3
351,58684,190.75,9
351,60305,25.25,6
351,60306,36.25,11
351,71719,49.5,0
351,84307,47.75,0
351,85442,65.5,0
351,85443,65.5,0
351,68469,198.5,0
351,68470,198.5,0
351,68471,313,0
351,68472,313,0
351,68117,189,0
351,59289,337.25,0
351,59888,37.5,0
351,12495,22,0
351,11923,34.25,0
351,12546,54,94
351,40187,17.25,0
351,11517,51.25,300
351,13018,94.75,205
351,31574,1605.5,0
351,32347,2094,0
351,31575,1263,0
351,51606,144.75,3
351,11722,309.75,3
351,11485,165.75,1
351,12616,63,0
351,10898,348.75,6
351,33128,155,6
351,33127,155,9
351,34105,1500,7
351,33530,444,10
351,33354,220,4
351,68551,267.5,0
351,64778,160,10
351,59290,277.5,1
351,59536,165,0
351,34104,570,2
351,11174,122,10
351,34226,360,5
351,33307,175,2
351,12498,35.25,0
351,59181,269,0
351,68948,230,4
351,67553,53.5,0
351,51608,269.25,4
351,11714,364.75,11
351,11527,199,8
351,11719,404,14
351,33664,342.25,0
351,33663,334,0
351,33661,320.5,0
351,51609,148.75,6
351,34387,288,18
351,11723,432.75,1
351,11686,271,3
351,11189,92.75,2
351,10755,164,9
351,11718,232.75,9
351,10756,193,7
351,11715,382,5
351,11357,213,1
351,66436,28,0
351,63374,93.5,0
351,60307,56.5,2
351,33071,200,5
351,21040,4.75,1856
351,21897,43.5,49
351,21959,16,156
351,22279,23.5,86
351,10897,91.5,0
351,65158,23.25,0
351,32554,87.75,117
351,32582,74,0
351,34307,689.5,1
351,32965,90.5,0
351,57313,20,0
351,58791,26.25,101
351,34122,34.75,0
351,34227,436.25,0
351,58020,42.75,0
351,12667,28.5,22
351,13015,435,0
